date,lambda_pred,sign_logit,negative_logit,tail_logit,sign_prob,negative_prob,tail_prob,market_return_pred,market_sharpe_target,market_return_target,market_sigma_target,market_sign_target,market_negative_target,market_tail_downside_target,market_strong_downside_target,aux_lambda_target,train_flag,val_flag,test_flag,market_target_valid,aux_target_valid,lambda_pred_affine,market_return_pred_affine
2010-01-04,-0.10630234,-2.8668575,3.2313006,4.3725657,0.05381644,0.96199536,0.98753846,-0.0011511229,-0.3905765,-0.00422946,0.010828762,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.36864933,-0.003992016
2010-01-05,-0.10597983,-2.6383595,2.8349638,4.3947825,0.0667101,0.94453615,0.9878088,-0.0012310534,-0.31180736,-0.00362193,0.011615922,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.3676439,-0.004270523
2010-01-06,-0.10641818,-2.9658117,3.24361,4.834692,0.0489945,0.96244276,0.9921136,-0.0013076179,-0.3697726,-0.0045435964,0.012287542,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.36901045,-0.0045342315
2010-01-07,-0.10674828,-3.7656634,4.178481,6.026132,0.022628352,0.9849095,0.997591,-0.001455811,-0.41730368,-0.0056911013,0.013637792,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.37003958,-0.005046523
2010-01-08,-0.10674175,-3.735926,4.125926,5.963405,0.023295457,0.9841081,0.9974355,-0.0014673589,-0.3692507,-0.005076021,0.013746814,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.3700192,-0.005086585
2010-01-11,-0.106601775,-3.2738774,3.6315823,5.36679,0.036478303,0.9742086,0.9953526,-0.0014735718,-0.3459951,-0.0047827405,0.013823145,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.36958283,-0.005108797
2010-01-12,-0.106407456,-2.9141593,3.2065964,4.895654,0.05145804,0.96108174,0.9925764,-0.0014707883,-0.34589872,-0.0047810916,0.01382223,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.36897704,-0.0051000854
2010-01-13,-0.10637129,-2.8943975,3.1426244,4.892726,0.05243121,0.9586171,0.99255484,-0.001505702,-0.30235174,-0.004279835,0.014155154,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.3688643,-0.005221331
2010-01-14,-0.106103085,-2.6514394,2.928892,4.3982005,0.06590035,0.94925636,0.98785,-0.0015032106,-0.3377967,-0.0047857193,0.014167455,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.36802813,-0.005214022
2010-01-15,-0.106232285,-2.771335,3.0446715,4.6536617,0.058892988,0.95455194,0.9905633,-0.0015266603,-0.2891526,-0.004155401,0.014370964,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.36843094,-0.0052947076
2010-01-18,-0.10672657,-3.6577992,3.9971898,6.0366273,0.025140842,0.9819641,0.9976162,-0.0015559124,-0.25889683,-0.0037743254,0.014578491,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.3699719,-0.005393632
2010-01-19,-0.10673795,-3.644192,4.131808,5.7174697,0.025476504,0.9841999,0.99672276,-0.0015448752,-0.24690452,-0.0035735809,0.014473533,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.37000737,-0.005355314
2010-01-20,-0.10664641,-3.3416562,3.6594946,5.6043134,0.034169458,0.97490066,0.99633163,-0.0015583428,-0.27210405,-0.0039760494,0.014612239,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.36972198,-0.005402466
2010-01-21,-0.103770524,-2.0149868,2.3990295,2.651146,0.11763837,0.9167533,0.93408155,-0.0014022184,-0.1939656,-0.002620996,0.013512685,0.0,1.0,1.0,0.0,,True,False,False,True,False,-0.36075628,-0.004874786
2010-01-22,-0.09253715,-1.2672837,1.5417383,1.6945964,0.2197226,0.82371724,0.84482765,-0.0012278737,-0.14369027,-0.0019066236,0.013268982,0.0,1.0,0.0,0.0,,True,False,False,True,False,-0.32573575,-0.004322182
2010-01-25,-0.07197143,-0.7671502,1.0578871,0.8580069,0.31709588,0.74228656,0.70224404,-0.0009512829,-0.13198712,-0.0017445408,0.013217507,0.0,1.0,0.0,0.0,,True,False,False,True,False,-0.2616212,-0.0034579802
2010-01-27,0.038296852,0.15196547,0.2594821,-1.380871,0.5379184,0.564509,0.20086914,0.00042762182,-0.014576499,-0.00016276089,0.011165978,0.0,1.0,0.0,0.0,,True,False,False,True,False,0.08214502,0.0009172295
2010-01-28,0.048210513,0.34307846,-0.08457238,-1.3911825,0.5849381,0.4788695,0.19921905,0.00055432576,0.028797321,0.00033111236,0.011498027,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.113051295,0.0012998668
2010-01-29,0.014392285,0.15958488,0.09159952,-0.6732333,0.5398118,0.52288383,0.33777323,0.00017599264,0.092582464,0.0011321227,0.012228263,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.00762148,9.319746e-05
2010-02-01,0.064336665,0.704695,-0.4396885,-1.7063681,0.66922784,0.3918152,0.15363538,0.0008100771,0.13146447,0.001655298,0.01259122,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.1633253,0.0020564648
2010-02-02,0.091881394,1.7261726,-1.1401384,-5.6033034,0.84892225,0.24229495,0.003672134,0.0011182711,0.18843757,0.0022934382,0.012170812,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.2491972,0.0030329323
2010-02-03,0.08047802,0.9627706,-0.6212339,-2.920501,0.72367615,0.34950086,0.05114938,0.00090687163,0.11839897,0.0013341862,0.011268563,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.21364668,0.002407491
2010-02-04,0.09046499,1.6067084,-1.1484823,-4.5104384,0.83295393,0.2407664,0.010874093,0.0009622764,0.24109873,0.002564568,0.010637004,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.24478148,0.0026037416
2010-02-05,0.09311469,2.9638796,-2.5334108,-7.3760552,0.95091546,0.0735489,0.000625674,0.00082499464,0.41415074,0.0036693688,0.008859984,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.25304204,0.0022419484
2010-02-08,0.09296283,2.2952347,-1.7558994,-7.119918,0.90848154,0.14730465,0.0008081795,0.0008060104,0.38906378,0.0033732776,0.008670243,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.25256863,0.0021898316
2010-02-09,0.09254028,2.1924348,-1.79267,-5.5347433,0.8995681,0.14274569,0.0039317026,0.0007935428,0.3735242,0.00320301,0.008575107,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.2512513,0.002154507
2010-02-10,0.09177981,1.8441832,-1.3458016,-5.1015363,0.86344266,0.2065576,0.0060505555,0.0007712412,0.4295132,0.0036092717,0.008403168,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.2488805,0.0020913847
2010-02-11,0.091560535,1.7479136,-1.3339152,-4.6668086,0.85168946,0.20851249,0.009314649,0.00071245217,0.36030734,0.0028036288,0.0077812145,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.2481969,0.0019312734
2010-02-15,0.09238331,2.1578863,-1.7903285,-5.087486,0.89640343,0.14303246,0.0061356435,0.0007604726,0.45340857,0.0037323276,0.00823171,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.25076193,0.0020641994
2010-02-16,0.08911596,1.7224178,-1.313815,-3.1921616,0.84844005,0.21184915,0.039461765,0.000711604,0.43822864,0.0034993198,0.007985147,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.24057584,0.0019210334
2010-02-17,0.09221322,2.1646929,-2.03457,-4.058226,0.8970338,0.115620814,0.01698613,0.0006975589,0.40143406,0.0030367004,0.0075646304,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.25023168,0.0018929102
2010-02-18,0.09224046,2.2583044,-2.2081206,-3.8309035,0.90536445,0.099023625,0.02122954,0.00069093105,0.46262723,0.0034653288,0.0074905423,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.2503166,0.001875007
2010-02-19,0.09045683,1.7831395,-1.5738566,-3.470705,0.8560841,0.17166731,0.030157354,0.00069090165,0.43930218,0.0033553531,0.0076379157,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.24475604,0.001869426
2010-02-22,0.09096751,1.8403536,-1.7312644,-3.523922,0.86299056,0.15042593,0.028639188,0.00069734233,0.44737604,0.0034295127,0.007665839,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.24634813,0.0018884651
2010-02-23,0.089888066,1.7614725,-1.6861801,-3.0373466,0.85339403,0.15627885,0.045766912,0.00069929427,0.46582252,0.0036239184,0.0077796117,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.24298291,0.0018903126
2010-02-24,0.09050656,1.9297156,-1.8981535,-2.771645,0.8732179,0.1303176,0.058875795,0.0007065064,0.50556356,0.003946497,0.007806135,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.24491109,0.001911809
2010-02-25,0.089575365,1.7365546,-1.732826,-2.6875618,0.8502489,0.15022646,0.063711315,0.00070317154,0.5263207,0.004131646,0.007850055,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.24200805,0.0018997764
2010-02-26,0.092192285,2.599053,-2.5603151,-3.101165,0.9308006,0.07173655,0.043059226,0.00069507427,0.41247568,0.0031098179,0.007539397,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.25016642,0.001886104
2010-03-02,0.09121259,2.1424608,-2.100087,-2.915567,0.89496213,0.109088376,0.051389378,0.0005733158,0.32296604,0.0020299996,0.006285489,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.24711218,0.0015532209
2010-03-03,0.085261315,1.2981154,-1.1714646,-2.3621836,0.78551763,0.23659036,0.08610222,0.0004885665,0.3000209,0.0017191872,0.005730225,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.22855881,0.0013096933
2010-03-04,0.083516024,1.1074159,-0.9289111,-2.5485897,0.75164706,0.28314567,0.072521284,0.0005478143,0.38528654,0.0025272453,0.0065593915,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.22311778,0.0014635168
2010-03-05,0.08150474,0.945112,-0.73977834,-2.6965566,0.72013104,0.32305261,0.06317685,0.00053412834,0.36955047,0.00242179,0.0065533407,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.21684752,0.0014210757
2010-03-08,0.083550885,1.0828812,-0.96796197,-2.6161246,0.74703884,0.2752869,0.06810785,0.0005337401,0.337603,0.002156677,0.0063882037,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.22322647,0.0014260162
2010-03-09,0.053967685,0.35829118,-0.1956712,-1.5118071,0.5886267,0.4512377,0.18067114,0.00037656006,0.24641311,0.0017193499,0.0069775097,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.13099954,0.00091405056
2010-03-10,0.063758485,0.56983924,-0.42876062,-1.6346673,0.63872606,0.39442232,0.16319199,0.0004679159,0.28781056,0.0021122075,0.0073388806,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.16152279,0.0011853965
2010-03-11,0.076681614,0.8966503,-0.7999998,-2.10044,0.7102606,0.31002557,0.109054066,0.0005651648,0.235926,0.0017388401,0.007370278,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.20181121,0.0014874047
2010-03-12,0.06824391,0.66206133,-0.52534217,-1.7771147,0.6597233,0.3716039,0.14465977,0.00050555257,0.20878664,0.0015466965,0.0074080243,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.17550631,0.001300155
2010-03-15,0.08205209,1.1516968,-1.1101573,-2.2068255,0.75982076,0.24784155,0.09913923,0.00063170056,0.15065743,0.0011598776,0.007698775,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.2185539,0.0016825972
2010-03-16,0.06856926,0.67072326,-0.5718005,-1.7798942,0.6616651,0.3608215,0.1443162,0.0004890417,0.054034077,0.00038537555,0.0071320836,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.17652059,0.0012589595
2010-03-17,0.04592502,0.3583487,-0.21300903,-1.1681051,0.58864063,0.4469482,0.23719768,0.00034220007,-0.06736237,-0.0005019357,0.0074512777,0.0,1.0,0.0,0.0,,True,False,False,True,False,0.10592618,0.00078928535
2010-03-18,0.04636587,0.34772182,-0.20339793,-1.240392,0.58606505,0.44932508,0.22436777,0.00034818993,-0.050874095,-0.00038204496,0.007509617,0.0,1.0,0.0,0.0,,True,False,False,True,False,0.107300535,0.00080578594
2010-03-19,0.012446944,-0.06057596,0.36084485,-1.0531386,0.48486066,0.5892449,0.25862285,9.338142e-05,-0.05352668,-0.00040157628,0.0075023575,0.0,1.0,0.0,0.0,,True,False,False,True,False,0.001556794,1.16796255e-05
2010-03-22,0.041415114,0.34693438,-0.18602794,-1.180401,0.58587396,0.4536267,0.23498012,0.0002956163,0.05340767,0.00038121775,0.0071378844,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.091866344,0.00065573136
2010-03-23,0.0645535,0.67376256,-0.5769713,-1.5505676,0.6623452,0.35962978,0.1750043,0.00046686115,0.07151,0.0005171717,0.007232159,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.16400127,0.0011860833
2010-03-25,0.06749286,0.80695134,-0.8069441,-1.4004958,0.6914595,0.30854207,0.19773746,0.0004807386,0.0498553,0.0003551097,0.007122807,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.17316486,0.0012334199
2010-03-26,0.03798931,0.35029688,-0.22183162,-0.79273707,0.58668953,0.4447684,0.31158128,0.00026970464,0.0024772296,1.7587061e-05,0.007099488,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.08118625,0.0005763808
2010-03-29,0.020279286,0.15771335,0.030061387,-0.6627076,0.5393468,0.5075148,0.34013164,0.00016439005,-0.13103096,-0.0010621767,0.008106303,0.0,1.0,0.0,0.0,,True,False,False,True,False,0.025974467,0.00021055691
2010-03-30,-0.004951843,-0.15293273,0.39061472,-0.6249011,0.4618412,0.5964307,0.34866762,-3.9976032e-05,-0.03841855,-0.00031015143,0.00807296,0.0,1.0,0.0,0.0,,True,False,False,True,False,-0.05268469,-0.0004253214
2010-03-31,0.0053015505,-0.026425779,0.19308728,-0.6400337,0.49339396,0.5481224,0.3452389,4.2976e-05,0.005341953,4.330352e-05,0.008106308,1.0,0.0,0.0,0.0,,True,False,False,True,False,-0.020719284,-0.0001679569
2010-04-01,-0.03929872,-0.47017986,0.6004582,0.1080406,0.38457367,0.6457612,0.5269839,-0.00032546397,-0.10573307,-0.0008756596,0.008281795,0.0,1.0,0.0,0.0,,True,False,False,True,False,-0.15976259,-0.0013231211
2010-04-05,-0.09683458,-1.604708,1.891718,1.8590938,0.16732465,0.86895126,0.8651913,-0.00080335,-0.27994457,-0.00232245,0.008296107,0.0,1.0,1.0,0.0,,True,False,False,True,False,-0.33913317,-0.002813485
2010-04-06,-0.09575598,-1.4869894,1.760437,1.6400186,0.18437403,0.8532644,0.83753747,-0.00080096157,-0.30244246,-0.0025298137,0.008364611,0.0,1.0,1.0,0.0,,True,False,False,True,False,-0.33577058,-0.0028085904
2010-04-07,-0.10220161,-1.9838185,2.4314973,1.9596969,0.120912366,0.91919774,0.8765002,-0.00086871535,-0.34631184,-0.0029436562,0.008500016,0.0,1.0,1.0,0.0,,True,False,False,True,False,-0.35586512,-0.0030248594
2010-04-08,-0.093995936,-1.4879051,1.8205305,1.2278088,0.18423636,0.86062974,0.7734349,-0.00080863666,-0.34947136,-0.0030064634,0.008602889,0.0,1.0,1.0,0.0,,True,False,False,True,False,-0.33028358,-0.002841393
2010-04-09,-0.10357667,-2.1896782,2.5502777,2.8113184,0.10068123,0.92759216,0.94328433,-0.0011663765,-0.16200969,-0.0018243906,0.011260997,0.0,1.0,0.0,0.0,,True,False,False,True,False,-0.36015192,-0.0040556695
2010-04-12,-0.10370027,-2.149057,2.4545705,2.8786247,0.10441938,0.92089504,0.94677955,-0.0011928206,-0.18904573,-0.0021745134,0.01150258,0.0,1.0,1.0,0.0,,True,False,False,True,False,-0.36053726,-0.0041471086
2010-04-13,-0.10371532,-2.097245,2.4029613,2.8977363,0.10936489,0.91705287,0.9477345,-0.0011936025,-0.157993,-0.0018182544,0.011508449,0.0,1.0,0.0,0.0,,True,False,False,True,False,-0.3605842,-0.004149765
2010-04-15,-0.10180017,-1.8860202,2.2132845,2.401174,0.1316989,0.90143615,0.91691685,-0.001154965,-0.10023925,-0.0011372557,0.0113454135,0.0,1.0,0.0,0.0,,True,False,False,True,False,-0.35461363,-0.004023238
2010-04-16,-0.10337958,-2.1349046,2.4720902,2.7727017,0.10575028,0.9221619,0.9411827,-0.0012347703,-0.15607995,-0.001864226,0.011944044,0.0,1.0,0.0,0.0,,True,False,False,True,False,-0.35953748,-0.0042943317
2010-04-19,-0.09906626,-1.826257,2.2328663,1.8545543,0.13868476,0.90316236,0.8646609,-0.0011654422,-0.13871706,-0.0016319049,0.01176427,0.0,1.0,0.0,0.0,,True,False,False,True,False,-0.34609053,-0.0040715025
2010-04-20,-0.103019744,-2.0203907,2.298174,2.9454887,0.117078595,0.90872574,0.9500499,-0.0012070407,-0.15560776,-0.0018231932,0.011716596,0.0,1.0,0.0,0.0,,True,False,False,True,False,-0.3584157,-0.0041994117
2010-04-21,-0.10532519,-2.470263,2.8224819,3.647788,0.07796933,0.9438787,0.97461265,-0.001415852,-0.25531867,-0.0034321651,0.013442672,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.36560303,-0.0049146814
2010-04-22,-0.10570667,-2.5937724,2.8662524,3.946271,0.06954029,0.94615275,0.98103976,-0.0014229437,-0.25119853,-0.003381446,0.013461248,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.3667923,-0.004937482
2010-04-23,-0.10564976,-2.5929341,2.88874,3.6988912,0.069594555,0.94728696,0.9758469,-0.0014167649,-0.28908405,-0.0038766216,0.013410015,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.36661488,-0.0049163112
2010-04-26,-0.10642842,-3.0907855,3.5266366,4.272818,0.04348895,0.9714362,0.98624927,-0.0014262524,-0.29249066,-0.0039196815,0.013401048,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.3690424,-0.004945555
2010-04-27,-0.10671954,-3.714458,4.2570305,5.4919887,0.023788942,0.9860335,0.9958973,-0.0015808489,-0.3506501,-0.00519422,0.014813116,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.36994997,-0.0054801116
2010-04-28,-0.10361255,-2.113582,2.4943066,2.6946032,0.10778372,0.92374176,0.9367075,-0.0015672774,-0.2097998,-0.0031735005,0.015126328,0.0,1.0,1.0,1.0,,True,False,False,True,False,-0.3602638,-0.0054494683
2010-04-29,-0.105621785,-2.5808892,2.9437842,3.727078,0.070378534,0.9499689,0.9765024,-0.0016389108,-0.17266782,-0.00267925,0.015516788,0.0,1.0,1.0,0.0,,True,False,False,True,False,-0.36652768,-0.0056873322
2010-04-30,-0.10455048,-2.269871,2.526719,3.4620657,0.093649164,0.92599386,0.96958894,-0.0016448,-0.1446458,-0.002275584,0.015732113,0.0,1.0,1.0,0.0,,True,False,False,True,False,-0.36318782,-0.005713712
2010-05-03,-0.10185685,-1.9959744,2.3649693,2.4573894,0.119626224,0.91411674,0.92110014,-0.0015857841,-0.09987308,-0.0015548994,0.015568753,0.0,1.0,0.0,0.0,,True,False,False,True,False,-0.35479033,-0.005523643
2010-05-04,-0.09845123,-1.8134778,2.4704223,1.3319911,0.14021833,0.9220421,0.7911698,-0.001584411,-0.123870365,-0.0019934904,0.01609336,0.0,1.0,1.0,0.0,,True,False,False,True,False,-0.34417313,-0.0055389022
2010-05-05,-0.104451336,-2.3854866,3.0752912,2.5680788,0.08428614,0.9558619,0.92877877,-0.0016924497,-0.07818018,-0.0012667718,0.016203236,0.0,1.0,0.0,0.0,,True,False,False,True,False,-0.36287874,-0.0058798096
2010-05-06,-0.09762145,-1.7709192,2.4408522,1.5205189,0.14542806,0.9198899,0.82061493,-0.0016211346,-0.0023247101,-3.860492e-05,0.016606336,0.0,1.0,0.0,0.0,,True,False,False,True,False,-0.34158626,-0.0056724963
2010-05-07,-0.08121522,-1.2529969,2.0803957,-0.005997614,0.22218178,0.8889831,0.49850056,-0.0013249343,0.056734927,0.00092556607,0.016313868,1.0,0.0,0.0,0.0,,True,False,False,True,False,-0.29043913,-0.0047381856
2010-05-10,0.0070779924,-0.15500307,0.8486409,-1.1841084,0.4613266,0.700282,0.23431431,0.0001069233,-0.11861407,-0.0017918369,0.015106444,0.0,1.0,0.0,0.0,,True,False,False,True,False,-0.015181148,-0.00022933318
2010-05-11,0.034045402,0.1377382,0.3415642,-1.6697878,0.5343802,0.58457047,0.15845248,0.0005122201,-0.11323764,-0.0017036835,0.015045205,0.0,1.0,0.0,0.0,,True,False,False,True,False,0.06889094,0.0010364783
2010-05-12,0.012712242,-0.1036532,0.4870148,-0.8372655,0.47410986,0.61940295,0.30211103,0.00019108372,-0.11779874,-0.0017706885,0.015031473,0.0,1.0,0.0,0.0,,True,False,False,True,False,0.0023838736,3.583313e-05
2010-05-13,-0.06370478,-0.8297937,1.4150761,0.1852588,0.30368868,0.8045653,0.5461827,-0.0009803702,-0.07856617,-0.0012090763,0.015389272,0.0,1.0,0.0,0.0,,True,False,False,True,False,-0.23584956,-0.0036295531
2010-05-14,0.018028941,-0.0484566,0.4730631,-1.2503575,0.48788825,0.6161085,0.22263826,0.00027081266,0.0014571717,2.188817e-05,0.015020996,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.018958917,0.00028478183
2010-05-17,0.07903034,1.1161014,-0.74850994,-2.059912,0.75326484,0.32114607,0.11305465,0.0012101472,0.07263716,0.001112252,0.015312438,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.20913348,0.0032023434
2010-05-18,0.045221034,0.34272364,0.082966186,-1.6714929,0.584852,0.52072966,0.15822522,0.00069386215,0.08385126,0.0012865963,0.015343792,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.10373147,0.001591634
2010-05-19,0.09276614,2.2847002,-1.6117711,-6.231009,0.90760195,0.16634287,0.0019636024,0.0012848829,0.20644961,0.002859487,0.013850775,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.25195545,0.0034897781
2010-05-20,0.09241241,2.122351,-1.4358009,-5.486528,0.89305663,0.19219644,0.004125114,0.0012848548,0.21369858,0.0029711558,0.0139034875,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.25085267,0.003487727
2010-05-21,0.09264489,2.0090263,-1.3990604,-6.137904,0.8817416,0.19796526,0.0021547915,0.0012870621,0.21748723,0.0030214249,0.013892423,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.25157744,0.0034950203
2010-05-24,0.09219991,2.1855006,-1.5047148,-5.0827193,0.8989399,0.18172337,0.0061647776,0.0013262953,0.2604241,0.0037461997,0.014384996,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.25019017,0.0035989846
2010-05-25,0.09314289,3.117666,-2.450089,-8.397124,0.95761555,0.07943205,0.00022546406,0.0012115972,0.36969286,0.0048089433,0.013007942,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.25312996,0.0032926998
2010-05-26,0.093065,2.74384,-2.2654238,-6.6514306,0.9395645,0.09402732,0.0012905046,0.0011163264,0.311213,0.0037330391,0.0119951265,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.25288713,0.003033413
2010-05-27,0.09219571,2.0305452,-1.5195426,-4.9632025,0.883967,0.17952889,0.0069419774,0.0010486789,0.25013804,0.002845192,0.011374487,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.2501771,0.0028456359
2010-05-28,0.09218408,2.110751,-1.8529093,-3.953117,0.89194375,0.13553166,0.01883328,0.0010376099,0.15354444,0.0017282726,0.011255846,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.25014085,0.002815547
2010-05-31,0.09110908,1.7239304,-1.4237996,-3.963497,0.84863436,0.19406661,0.018642426,0.0010512603,0.18560745,0.0021416277,0.0115384795,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.24678949,0.0028475753
2010-06-01,0.092931375,2.6644487,-2.5913053,-5.1271777,0.93489593,0.0697001,0.005898286,0.0010050038,0.23724765,0.0025657082,0.010814473,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.25247055,0.002730336
2010-06-02,0.09247314,2.4847765,-2.322878,-3.7163887,0.9230676,0.08924586,0.023744145,0.0010031598,0.23984775,0.0026018973,0.010848121,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.251042,0.0027233341
2010-06-03,0.0925511,2.4304864,-2.4631994,-3.6708508,0.91912276,0.07847864,0.024822943,0.00096643175,0.10808571,0.0011286463,0.010442142,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.25128502,0.0026239539
2010-06-04,0.09112527,2.026504,-2.0022855,-2.6149092,0.8835519,0.11896317,0.06818504,0.000948733,0.07187476,0.0007483101,0.010411305,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.24683996,0.0025699262
2010-06-07,0.09239376,2.4834657,-2.3791585,-3.7652893,0.9229745,0.084775835,0.022636624,0.0008668137,0.1849302,0.001734966,0.009381734,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.25079453,0.0023528875
2010-06-08,0.09292135,2.8113189,-2.632919,-4.961203,0.94328445,0.06704962,0.0069557736,0.0008730977,0.2882022,0.0027079748,0.009396094,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.2524393,0.0023719433
2010-06-09,0.092850395,2.7711048,-2.5947123,-4.74035,0.9410942,0.0694795,0.00865994,0.000892311,0.22064589,0.0021204515,0.009610201,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.2522181,0.0024238667
2010-06-10,0.09267077,2.6184974,-2.5833695,-3.6823676,0.9320426,0.07021643,0.024545677,0.00085937954,0.20193173,0.0018726077,0.009273469,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.2516581,0.0023337437
2010-06-11,0.092340276,2.5616746,-2.6122036,-3.0335088,0.9283539,0.06835713,0.04593481,0.0008672074,0.21244058,0.0019951211,0.009391432,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.2506278,0.0023537537
2010-06-14,0.09258881,2.628523,-2.5056107,-3.8235378,0.9326748,0.07546578,0.02138313,0.0008203561,0.17158213,0.0015202533,0.008860207,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.25140262,0.0022274794
2010-06-15,0.09297082,2.802878,-2.6507638,-5.2685113,0.9428311,0.06594195,0.005124874,0.00082085136,0.1639305,0.0014473635,0.008829129,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.25259352,0.0022301807
2010-06-16,0.090946116,1.471226,-1.2529814,-3.9156835,0.8132436,0.22218446,0.0195376,0.0008042659,0.13657017,0.0012077341,0.008843323,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.24628143,0.0021779463
2010-06-17,0.0831266,0.88794565,-0.62154925,-2.6413946,0.70846605,0.3494292,0.066521384,0.0007217853,0.085692085,0.0007440613,0.008682964,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.22190373,0.0019267822
2010-06-18,0.074205145,0.76497567,-0.6318278,-1.7553881,0.682433,0.3470962,0.14736888,0.00064434827,0.115272105,0.0010009465,0.008683337,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.19409071,0.001685355
2010-06-21,0.06481457,0.5028844,-0.18417236,-1.6382245,0.62313694,0.4540866,0.16270679,0.0005075566,0.009889684,7.7445155e-05,0.007830903,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.16481517,0.0012906516
2010-06-22,0.022398988,-0.08305049,0.41368493,-0.91787,0.4792493,0.60197115,0.2853921,0.00017271799,0.03246232,0.0002503161,0.0077109733,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.03258273,0.00025124455
2010-06-23,0.04311841,0.08907511,0.24554688,-1.4463402,0.5222541,0.56108016,0.19056545,0.00033668734,0.061400656,0.0004794431,0.0078084357,1.0,0.0,0.0,0.0,,True,False,False,True,False,0.09717644,0.000758796
